No,News Title,Category
31649,"TAX DAY: If you haven't filed, you're not alone",Economy
37213,Rouhani: Iran's Army Supports Stability,Economy
22187,Facebook and Storyful launch a newswire that helps media find news content on  ...,Technology
47521,Google highlights the lack of diversity in tech by publishing its own stats,Technology
7938,FTC Accuses T-Mobile of Knowingly Charging Customers for Fraudulent Services,Technology
62756,Texas family wins landmark $3-million verdict against fracking operator,Economy
47584,Tech Retrospect: A new Surface and another major hack,Technology
61730,Robert Downey Jr. & Mark Ruffalo Share Images from 'Avengers: Age of Ultron' Set,Entertainment
6464,VIDEO: Why Is Beyonce Trying to Ban the Word 'Bossy'?,Entertainment
54417,The Shield's Michael Jace Formally Charged with Murder,Entertainment
19582,The Dumbest Things That Happened on the I Wanna Marry Harry Premiere,Entertainment
33079,Beyonce Bonds With Solange After Alleged Jay Z Fight,Entertainment
54524,US Payrolls Surge in March as Labor Market Continues to Recover,Economy
29200,Unemployment rates drop in 43 US states in January as more Americans find work,Economy
59286,Brazil's anti-spy Internet bill clears lower house vote,Technology
13401,Canada's David Cronenberg courts Palme d'Or buzz after 'Map to the Stars' debut,Entertainment
1043,Relive the Marvel Cinematic Universe So Far With This Video Tribute,Entertainment
64164,E3 Conference: Testing out the future of virtual reality and gaming,Technology
25633,First-ever Global Conference On Health And Climate Opens In Geneva,Technology
9839,Game of Thrones The Musical is here: The West End is coming,Entertainment
57168,Facebook tests Buy button offering direct purchasing on the social network,Technology
12468,"Market hit by fears over Crimea, China",Economy
53278,'Chicken from hell' sheds new light on bird-like dino,Technology
32289,"True Blood: ""There's No One Left"" in the First Trailer for the Final Season",Entertainment
13150,Why You Need to See Guardians of the Galaxy If You Love The Avengers,Entertainment
52237,Matt Lauer signs contract extension with NBC's 'Today Show',Entertainment
49386,Mariah Carey keeps smiling,Entertainment
56733,'Walking Dead's' Andrew Lincoln: 'We Ran Into Hell',Entertainment
2267,"How Apple Will Use the iPhone to Crush Google, Samsung",Technology
19428,TV Thursday: Grey's Anatomy bids adieu to Sandra Oh,Entertainment
45296,Apple working on streaming TV deal with Comcast,Technology
58801,"Samsung net profit hits $7.3 bn, smartphone income dips",Technology
54730,'The Equalizer' International Trailer: Denzel Washington Takes on Russian Mob  ...,Entertainment
61462,"Apple updates MacBook Air line with faster processors, lower prices",Technology
49570,"Fiat: 500X Coming in 2014, Compacts Sedan in 2015, Hatch and Supermini in  ...",Economy
21299,AAA predicts major boom in holiday travel,Economy
31215,New Apple MacBook cheaper and faster,Technology
23902,Kiss not the first to tell Rock Hall to kiss off,Entertainment
29350,NASA's most powerful rocket ever aims for deep space exploration,Technology
44133,Stock futures flat after mixed data overseas,Economy
64770,Nintendo plans to make new consoles for emerging markets,Technology
18411,"White, Davis won't leave their bond on ice for 'Dancing'",Entertainment
12525,New planet proves Earth-like worlds can form in two-star solar systems,Technology
45547,Subway says 'yoga mat' chemical to be phased out next week,Economy
25764,Other things to do at Bonnaroo,Entertainment
40492,Animal Rights Activists Warn Public About Toxic Pet Treats Made In China,Economy
51323,Audi announces support for Apple's CarPlay in 2015 models,Technology
48134,When TV Personalities Go Too Far,Entertainment
64487,Microsoft May Introduce Office for Apple's iPad Next Week,Technology
20225,Amazon releases new Fire smartphone,Economy
1282,"Amazon Announces ""Fire Phone""",Technology
63199,Predicting the Palme d'Or at Cannes,Entertainment
11487,Hollywood Playbook: Friday's Top 5 News Items,Technology
53586,Google Glass Sells Out In Single-Day Buying Window,Technology
17318,Charter Challenges Comcast-Time Warner Cable Tie in Proxy,Technology
18806,Producer Prices Post Largest Gain in 9 Months,Economy
57446,China's building a submarine that could go from Shanghai to San Francisco in 2  ...,Technology
3523,MH370 search: Families demand release of raw satellite data,Economy
60913,Easter changed everything,Entertainment
44612,Samsung Galaxy Tab S 10.5 vs Apple iPad Air,Technology
58766,Miley Cyrus shares bizarre painted face selfies... as godmother Dolly Parton  ...,Entertainment
62549,How Jon Favreau's New Food-Truck Movie Is Actually A Metaphor For His Career,Entertainment
20902,"More June Cleaver, less Clair Huxtable: Why more moms are choosing to stay at  ...",Economy
20049,10 Things to Know for Today,Economy
38774,Government: 2015 Medicare Payments to Insures to Rise,Economy
48075,HTC's Late 2014 High-End Smartphone: No Game Changer,Technology
31402,Google Bringing Back The 'Forgotten' Links After Pressure,Technology
40379,Japan drugmaker Takeda says will fight $6.0 bln US damages order,Economy
11464,Silence at last: Twitter adds a mute button for iOS and Android,Technology
41238,Way of the Cross a popular devotion for urban pilgrims in Calgary,Entertainment
63588,Aereo's online-TV service questioned by US Supreme Court,Entertainment
27992,"Box, Online Storage Service Provider, Files For IPO",Economy
40647,"Yahoo shares soar in premarket trading on optimism about Asia investments, ad  ...",Economy
39714,The Unstoppable Collapse of the West Antarctic Ice Sheet,Technology
19670,Girls Star Allison Williams Lands Lead in NBC's Peter Pan Live!,Entertainment
15413,"Windows 8.1 with Bing announced for hardware manufacturers, aimed at low  ...",Technology
11802,LIVE! Be First On The Billboard Music Awards Red Carpet,Entertainment
38769,Tesla Confirms 3-Series Fighter will be Called Model III,Technology
8371,UPDATE 1-Virgin America rated best in US airline quality -study,Economy
43052,"Lupita Nyong'o Never Dreamed of Being ""Most Beautiful""",Entertainment
56721,"Kim Kardashian, Beyonce Feud: Did Reality Star Diss 'Drunk In Love' Singer And  ...",Entertainment
62355,Kim Kardashian and Kanye West 'Secretly Married In LA' Before Lavish Paris  ...,Entertainment
44695,Christine Lagarde to be investigated for alleged role in political fraud case,Economy
59984,The Rubble Bucket Challenge is the Ice Bucket Challenge for Gaza,Entertainment
10482,"The Lone Avenger: Captain America: The Winter Soldier, Reviewed",Entertainment
13831,Seth Rogen's Saturday Night Live Monologue Gets Hijacked By James Franco  ...,Entertainment
41972,"In a Victory for Spring Hill Workers and Families, UAW and GM Announce  ...",Technology
10579,Crop markets mostly lower after today's USDA WASDE report,Economy
42879,Is this movie an ET ripoff?,Entertainment
63478,Search Operation for Malaysian Airlines Aircraft MH 370 Suspended,Economy
2252,"Twitter lets users tag friends in a photo, upload multiple photos",Technology
27333,Autopsy confirms L'Wren Scott committed suicide,Entertainment
54332,"Now 5-year-old is a Microsoft 'security researcher',who hacks Xbox",Technology
38813,Kathryn Bigelow working on US prisoner of war film,Entertainment
2564,NASA's Earth Day 3.2-gigapixel Global Selfie mosaic goes viral,Technology
57886,Community will get its sixth season on Yahoo,Entertainment
32455,Baby Gos on the way! Eva Mendes and Ryan Gosling are having a baby,Entertainment
32142,Toyota to pay $1.2B penalty,Technology
59636,All About Lady Gaga's Birthday Celebrations: Makes Appearances in Nearly  ...,Entertainment
15018,Ultimate Warrior died from heart disease,Entertainment
25560,"Nexus program isn't dead, expect Nexus device later this year",Technology
7237,China manufacturing improves in May: HSBC,Economy
31387,Qualcomm Hopes To Boost Wi-Fi To Gigabit Speeds With The Acquisition Of  ...,Technology
6782,Weibo cuts IPO size amid selloff in technology stocks,Economy
37152,Amazing Spider-Man 2 Featured On Entertainment Weekly Cover,Entertainment
34029,Debbie Wasserman Schultz: ACA providing Americans with health care they need,Economy
38548,#INDYTODAY | Things to do this Friday & weekend,Entertainment
13196,Samsung unveils Android tablets,Technology
21897,Need To Know: Miley Cyrus Shows Off New Meow-Worthy Tattoo,Entertainment
19263,Facebook Takes Steps to Prevent Over-Sharing,Technology
52304,"Xbox One Early Access programme is a possibility, says ID@Xbox director",Technology
45412,Dollar mixed in choppy trading as market digests Fed comments,Economy
45222,SpaceX + NASA—Resupply Missions To ISS Set For Monday (Launch),Technology
12754,Prepare For A Weak Euro,Economy
5236,Japan expresses concern to China over ship seizure -Kyodo,Economy
14012,Wells Fargo & Co. PT Raised to $53.00 (WFC),Economy
10215,Sherri Shepherd's Husband Filing for Legal Separation and Unborn Child's  ...,Entertainment
11292,White House: no change to US ban on crude oil exports,Economy
38797,"REFILE-GLOBAL MARKETS-Dollar, Treasuries yields gain after strong US GDP",Economy
57920,New floating objects spotted as stormy weather grounds aircraft searching for  ...,Economy
55346,"NEW YORK, NY - Microsoft bills its new Surface tablet computer as a laptop  ...",Technology
23076,Meryl Davis wins 'Dancing with the Stars',Entertainment
41067,"salesforce.com, inc. (CRM) Releases FY15 Earnings Guidance",Economy
42402,Rob Kardashian - Rob Kardashian vows to get in shape,Entertainment
6626,Khloé Kardashian's ex 'blowing up her phone',Entertainment
16128,It's Official: Brandy and Ryan Press Have Called Off Their Wedding!,Entertainment
21405,LG's latest teaser videos offer a sneaky peek at its upcoming G3 Android  ...,Technology
27266,Box Office: Zac Efron and Seth Rogen's House Party Beats Spider-Man 2,Entertainment
63940,The Voice 2014 Season 6 Live Shows: Top 8 Live Recap (VIDEO),Entertainment
18776,WRAPUP 1-Search area for Malaysian airliner widened after French satellite  ...,Economy
41001,Ann B. Davis - actress who played beloved housekeeper 'Alice' on TV show  ...,Entertainment
33408,OK Cupid Made Bad Matches On Purpose,Technology
62341,Montana Reaches $550 Million Joint State-Federal Settlement with SunTrust,Economy
37762,THE REEL: Johnny Depp thriller can't “transcend” its flaws,Entertainment
11955,Sony recalls Vaio Fit 11A laptop over burn fears,Technology
38713,"Joan Rivers Slams Lena Dunham Over ""Stay Fat"" Message",Entertainment
36322,Both sides announce MTA transit union deal,Economy
19063,Government must do more immediately to prevent oil spills from trains,Economy
28045,Tokyo stocks jump 2.26pc by break,Economy
4209,T-Mobile kills all overage charges for consumers,Technology
19513,"Samsung Galaxy S5 has the best smartphone camera, according to DxOMark",Technology
42843,BlackBerry Ltd posts lower loss than expected,Economy
62672,AT&T And DirecTV: What A Deal Means For Investors,Technology
52434,Higgins hails flood fighters in St Patrick's Day message,Entertainment
26225,Passenger Plane Shot Down Over Ukraine: The Possible Culprits,Economy
2113,"Watch the New Game of Thrones Trailer, Now With More Dragons (VIDEO)",Entertainment
24894,As I Lay Dying's Tim Lambesis Gets Six Years for Marital Murder Plot,Entertainment
4226,US government ceding control of key Internet body,Technology
63363,"UN Panel: Global Warming Is Human-Caused, Dangerous",Technology
40155,Shire soars 12% as it rejects £27bn bid from US group AbbVie,Economy
59336,Tech Companies Fund Cybersecurity Initiative,Technology
15311,"Gwar frontman Dave Brockie aka Oderus Urungus dies, aged 50",Entertainment
14748,Kindle Unlimited Subscription Service Spotted in the Wild,Technology
63387,08/07/2014More Eurostar trains cancelled after power failure,Economy
41908,Dina Lohan Sentenced to 100 Hours of Community Service for DWI,Entertainment
17747,Pilgrim's Pride tops Tyson Foods in latest bid for Hillshire,Economy
3732,Other Views: Most big banks would fail test,Economy
62460,"Scientists discover dinosaur, name it 'chicken from hell'",Technology
25159,"Idina Menzel graces Billboard magazine cover, ends Travolta controversy",Entertainment
3721,Whole Foods Market Sees Unusually High Options Volume (WFM),Economy
61615,Broody octopus keeps record-breaking four-year vigil,Technology
49703,Pharell loses it when Oprah shows him a video of happy people [VIDEO],Entertainment
61794,Thousands of Hamas supporters rally in Gaza,Economy
14296,Google Glass sells out in one-day public sale,Technology
51217,Pink Object Lurks At The Fringes Of The Solar System,Technology
49769,"Airbus, Safran To Create A 50-50 JV For Space Launchers - Update",Economy
9213,Jagger 'struggling to understand' death of L'Wren Scott,Entertainment
49593,European Stocks End Brutal Week With Another Drubbing,Economy
59207,"Microsoft 3rd-quarter earnings decline, but still top Street",Economy
59208,Microsoft Responds to China's Anti-monopoly Probe,Technology
19918,AT&T agrees to buy DirecTV,Economy
23984,Street Artist Banksy Leaves New Satirical Work Near GCHQ - Cheltenham,Entertainment
17987,Softbank's CEO Wants to Take Over the World — and T-Mobile Is Next,Technology
38421,"Rep. Roby: ""Obamacare is fundmentally flawed,"" links to Sebelius saying  ...",Economy
16948,Apple's Mac OS X 10.10 may feature a huge refresh,Technology
24914,Genghis Khan Rode Climate Change,Technology
5048,Facebook's Sandberg and Zuckerberg take huge pay cuts,Economy
24735,Miley Cyrus takes out breakup anger on Liam Hemsworth,Entertainment
3497,10 Things to Know for Wednesday,Entertainment
