No,News Title,Category,News Title Indonesia
10541,Verizon offers Samsung Galaxy S5 pre-order deal: Buy one get one free,Technology,Verizon menawarkan kesepakatan pre-order Samsung Galaxy S5: Beli satu dapat satu gratis
8088,Brittany Murphy's final film being released,Entertainment,Film terakhir Brittany Murphy dirilis
50775,Burglars Stole Miley Cyrus's New Maserati,Entertainment,Pencuri Mencuri Maserati Baru Miley Cyrus
63151,"Food, odor-resistant gym clothes arrive at International Space Station",Technology,"Makanan, pakaian olahraga tahan bau tiba di Stasiun Luar Angkasa Internasional"
39510,"Veep Renewed For Season 4, Silicon Valley For Season 2",Entertainment,"Veep Diperbarui Untuk Musim 4, Silicon Valley Untuk Musim 2"
28124,Amazon Customer Service Is Worse Than It Used to Be,Economy,Layanan Pelanggan Amazon Lebih Buruk Dari Sebelumnya
54725,Tech Giants Launch Industrial Internet Consortium,Technology,Tech Giants Meluncurkan Konsorsium Internet Industri
23492,"Morgan Stanley earnings: Watch bond trading, wealth management",Economy,"Pendapatan Morgan Stanley: Perhatikan perdagangan obligasi, manajemen kekayaan"
39289,Report: Microsoft to wind down Nokia's feature-phone biz to focus on Windows  ...,Technology,Laporan: Microsoft akan menghentikan bisnis ponsel menengah Nokia untuk fokus pada Windows ...
8872,Mickey Rooney burial place revealed,Entertainment,Tempat pemakaman Mickey Rooney terungkap
60195,Idina Menzel Says She 'Benefited' From John Travolta's Oscar Flub,Entertainment,Idina Menzel Mengatakan Dia 'Mendapat Manfaat' dari Oscar Flub karya John Travolta
41362,Did Taylor Swift Diss Selena Gomez?,Entertainment,Apakah Taylor Swift Membenci Selena Gomez?
44668,Kaley Cuoco on her 'crazy' 10 day fling with Superman Henry Cavill,Entertainment,Kaley Cuoco dalam 10 hari kencannya yang 'gila' dengan Superman Henry Cavill
43985,"Yahoo! Posts Modest Profits, Promises More Buybacks",Economy,"Yahoo! Menghasilkan Keuntungan Sederhana, Menjanjikan Lebih Banyak Pembelian Kembali"
6772,"Comedian David Brenner, 'Tonight Show' favorite, dies at 78",Entertainment,"Komedian David Brenner, favorit 'Tonight Show', meninggal pada usia 78 tahun"
37980,Yahoo Reports Yet Another Quarter Of No Real Revenue Growth,Economy,Yahoo Melaporkan Seperempat Lagi Tidak Ada Pertumbuhan Pendapatan Riil
57964,'I'm On Trial for Being a Dwarf',Entertainment,'Aku Diadili karena Menjadi Kurcaci'
44967,Maker of hit puzzle game '2048' says he created it over a weekend,Technology,Pembuat game puzzle populer '2048' mengatakan dia membuatnya selama akhir pekan
22703,The Queen Criticizes Kate Middleton for 'Excessively Overspending' on  ...,Entertainment,Ratu Mengkritik Kate Middleton karena 'Pengeluaran Berlebihan' di ...
61979,Kim Kardashian-Kanye West wed in Florence fortress,Entertainment,Kim Kardashian-Kanye West menikah di benteng Florence
1881,Crumbs Bake Shop shutters all 48 outlets,Economy,Crumbs Bake Shop menutup 48 gerainya
64146,"Tesco Hudl 2 coming in September, Android smartphone later this year",Technology,"Tesco Hudl 2 hadir pada bulan September, smartphone Android akhir tahun ini"
50053,Europe fears deflation as Ukraine stays centre-stage,Economy,Eropa khawatir akan deflasi karena Ukraina masih menjadi pusat perhatian
9176,"Mariah Carey-Nick Cannon split shocking, says grandmother",Entertainment,"Perpisahan Mariah Carey-Nick Cannon mengejutkan, kata nenek"
37765,"Virus Causing Bacon, Pork Prices to Soar",Economy,"Virus Penyebab Bacon, Harga Daging Babi Melonjak"
6325,"Facing drought, California farmers rally against regulations limiting water supplies",Economy,"Menghadapi kekeringan, para petani California melakukan demonstrasi menentang peraturan yang membatasi pasokan air"
54362,S is for SMACKDOWN: Samsung takes Galaxy Tab slab attack fruit-side,Technology,S untuk SMACKDOWN: Samsung mengambil serangan lempengan Galaxy Tab dari sisi buah
54299,Microsoft to Lay Off 18000,Technology,Microsoft Akan Memberhentikan 18.000
22741,Respect: Vin Diesel's Tears For Paul Walker in Hidden Video,Entertainment,"""Rasa Hormat: Air Mata Vin Diesel Untuk Paul Walker dalam Video Tersembunyi""."
48356,Largest Dinosaur Ever Found In Argentina's Remote Patagonia Region,Technology,Dinosaurus Terbesar Yang Pernah Ditemukan Di Kawasan Patagonia Terpencil Argentina
8888,Massimo Vignelli: 1931-2014,Entertainment,Massimo Vignelli: 1931-2014
48155,Rare Lancetfish Washes up on Shore in North Carolina,Technology,Lancetfish Langka Terdampar di Pantai Carolina Utara
60061,'Star Wars' Creator George Lucas Picks Chicago Site for His Museum,Entertainment,"""Pencipta 'Star Wars' George Lucas Memilih Situs Chicago untuk Museumnya""."
35288,"Led Zeppelin Accused of Stealing Opening to ""Stairway to Heaven""",Entertainment,"Led Zeppelin Dituduh Mencuri Pembukaan ""Stairway to Heaven"""
18935,Former child star Macaulay Culkin storms off stage at Manchester gig after fan  ...,Entertainment,Mantan bintang cilik Macaulay Culkin turun dari panggung di pertunjukan Manchester setelah penggemar ...
38511,{{ENJOY}} Watch True Blood Season 7 Episode 2 Online Free Live Streaming (I  ...,Entertainment,{{ENJOY}} Tonton True Blood Season 7 Episode 2 Online Streaming Langsung Gratis (I ...
5467,Jos. A. Wearhouse Is Almost a Reality,Economy,Jos.A. Wearhouse Hampir Menjadi Kenyataan
59101,"Daum to Acquire Kakao, Creating Strong Competitor against Naver",Economy,"Daum Akan Mengakuisisi Kakao, Menciptakan Pesaing Kuat Melawan Naver"
50940,Brazil Factory Sector Shrinks For Fourth Month,Economy,Sektor Pabrik Brasil Menyusut Untuk Bulan Keempat
12319,"Scoop: ONCE UPON A TIME IN WONDERLAND on ABC - Tonight, March 27, 2014",Entertainment,"Scoop: SEKALI WAKTU DI WONDERLAND di ABC - Malam ini, 27 Maret 2014"
33431,UK's Longitude prize wants you to choose humanity's biggest problem,Technology,Hadiah Longitude Inggris ingin Anda memilih masalah terbesar umat manusia
11985,Ray J's Wedding Gift to Kim Kardashian: Almost $50000 in Sex Tape Profits,Entertainment,Hadiah Pernikahan Ray J untuk Kim Kardashian: Keuntungan Sex Tape Hampir $50.000
28999,Apple gains on reports of Comcast talks,Technology,Apple memperoleh keuntungan karena laporan pembicaraan Comcast
52336,Star Wars bosses fear Harrison Ford may miss eight weeks of filming after injury,Entertainment,Bos Star Wars khawatir Harrison Ford akan melewatkan delapan minggu syuting karena cedera
46263,Senator says Caterpillar avoided billions in taxes,Economy,Senator mengatakan Caterpillar menghindari pajak miliaran dolar
50705,RBI leaves rates on hold ahead of polls,Economy,RBI membiarkan suku bunga ditahan menjelang pemungutan suara
48404,Elon/Pew Poll suggests threats ahead for Internet access,Technology,Jajak Pendapat Elon/Pew menunjukkan adanya ancaman terhadap akses Internet
13231,"iPhone 6 Release Date, Features & Specs: Top 5 Rumors for Apple's Next iPhone",Technology,"Tanggal Rilis iPhone 6, Fitur & Spesifikasi: 5 Rumor Teratas untuk iPhone Apple Berikutnya"
46037,Target first quarter profits drop 16%,Economy,Targetkan laba kuartal pertama turun 16%
53491,First Look at Full-Body Costume for The CW's THE FLASH,Entertainment,Tampilan Pertama Kostum Seluruh Tubuh untuk THE FLASH The CW
10828,SpaceX scrubs launch and sets next try for Friday April 18,Technology,SpaceX meluncurkan peluncuran dan menetapkan percobaan berikutnya pada hari Jumat 18 April
24786,"Market Hustle: Stocks Rise on Earnings, Offset Chinese Growth Woes",Economy,"Keramaian Pasar: Saham Meningkat karena Pendapatan, Mengimbangi Kesengsaraan Pertumbuhan Tiongkok"
18261,Video: Kate Winslet receives star on Hollywood Walk of Fame,Entertainment,Video: Kate Winslet menerima bintang di Hollywood Walk of Fame
20389,Surface pro 3: less iPad more MacBook Air,Technology,Surface pro 3: lebih sedikit iPad lebih banyak MacBook Air
8776,HTC One Mini 2 won't have the HTC One M8 depth-sensing camera,Technology,HTC One Mini 2 tidak akan memiliki kamera penginderaan kedalaman HTC One M8
65177,Star Wars Cast 'Almost Complete' As Shooting Begins,Entertainment,Pemeran Star Wars 'Hampir Selesai' Saat Syuting Dimulai
59505,Justin Bieber to Seth Rogen: 'Sorry I Didn't Bow Down to You',Entertainment,Justin Bieber kepada Seth Rogen: 'Maaf Saya Tidak Tunduk Kepada Anda'
24789,Scandal-hit GM recalls 1.5 mn cars,Technology,"GM yang dilanda skandal menarik kembali 1,5 juta mobil"
16828,Shell boss touts “robust” profits despite drop,Economy,Bos Shell memuji keuntungan yang “kuat” meskipun terjadi penurunan
52004,Kanye West -- Re-Enters the Danger Zone ... Cool with Paparazzi,Entertainment,Kanye West -- Masuk Kembali ke Zona Bahaya... Keren dengan Paparazzi
10565,Country Singer And Cancer Survivor Kevin Sharp Dead At 43,Entertainment,Penyanyi Country Dan Penyintas Kanker Kevin Sharp Meninggal Pada Usia 43
53490,Perez Recommends,Entertainment,Perez Merekomendasikan
37700,No One Can Get Revenge Like a Singer… Look at Taylor Swift,Entertainment,Tidak Ada Yang Bisa Membalas Dendam Seperti Penyanyi… Lihatlah Taylor Swift
36700,Game of Thrones' shocking finale,Entertainment,Final Game of Thrones yang mengejutkan
28217,Kin of MH-370 passengers threaten hunger strike,Economy,Kerabat penumpang MH-370 mengancam mogok makan
9871,Report: Apple Looking To Buy Dr. Dre's Beats Electronics For $3.2B,Technology,"Laporan: Apple Ingin Membeli Beats Electronics Dr. Dre Seharga $3,2 Miliar"
13154,Mars Mission Could Return Samples to Earth by 2020,Technology,Misi Mars Dapat Mengembalikan Sampel ke Bumi pada tahun 2020
61434,UNCANNY X-MEN: DAYS OF FUTURE PAST Mobile Game Launches,Entertainment,Game Seluler UNCANNY X-MEN: DAYS OF FUTURE PAST Diluncurkan
60707,Actor Chris Pine admits New Zealand drink driving charge,Entertainment,Aktor Chris Pine mengakui tuduhan mengemudi dalam keadaan mabuk di Selandia Baru
42255,REVIEW: Samsung's New Fitness Gadget Makes A Sleek Smartwatch,Technology,REVIEW: Gadget Kebugaran Baru Samsung Membuat Jam Tangan Pintar yang Ramping
17524,The Big New 'Noah' Movie Is Closer to the Bible Than its...,Entertainment,Film Besar 'Noah' Baru Lebih Dekat dengan Alkitab Daripada...
28955,LEAD: Eurozone unemployment holds steady at 11.9 per cent By Andrew  ...,Economy,"LEAD: Pengangguran di zona euro tetap stabil di 11,9 persen Oleh Andrew ..."
10026,"Being A Toddler Is No Excuse To Slack On Your VMAs Style, Blue Ivy Carter",Entertainment,"Menjadi Balita Bukan Alasan Untuk Mengendurkan Gaya VMA Anda, Blue Ivy Carter"
46365,Almeida Theatre and 'Chimerica' star in Olivier awards,Entertainment,Teater Almeida dan 'Chimerica' membintangi penghargaan Olivier
20614,George Clooney and Steve Wynn get into spat over politics,Entertainment,George Clooney dan Steve Wynn bertengkar soal politik
48871,Sharknado 2: The Second One Review,Entertainment,Sharknado 2: Ulasan Yang Kedua
55304,New Clip From Arrow Introduces Characters From The Flash Spin-Off,Entertainment,Klip Baru Dari Arrow Memperkenalkan Karakter Dari Flash Spin-Off
18199,Titanfall: Expedition DLC Announced For May With Three New Maps,Technology,Titanfall: DLC Ekspedisi Diumumkan Untuk Bulan Mei Dengan Tiga Peta Baru
11604,"Move over, Tony Robbins: Oprah Winfrey launches arena tour of uplift",Entertainment,"Pindahlah, Tony Robbins: Oprah Winfrey meluncurkan tur arena yang penuh semangat"
34226,Barnes & Noble confirms it will spin out its Nook ebook business as a separate  ...,Economy,Barnes & Noble mengonfirmasi akan mengembangkan bisnis ebook Nook sebagai ...
39150,'It's puppy love!' Prince George looks lovingly at spaniel Lupo in newly released  ...,Entertainment,'Itu cinta anak anjing!' Pangeran George menatap penuh kasih pada spaniel Lupo dalam pakaian yang baru dirilis ...
27153,"TRULIA, INC. SHAREHOLDER ALERT: Rigrodsky & Long, P.A. Announces  ...",Economy,"TRULIA, INC. PERINGATAN PEMEGANG SAHAM: Rigrodsky & Long, P.A. Mengumumkan ..."
37825,"Simply Sylvio, Evan Hilton Win Tribeca Film Awards For Vine",Entertainment,"Cukup Sylvio, Evan Hilton Memenangkan Penghargaan Film Tribeca Untuk Vine"
2976,Medtronic Is Biggest Firm Yet to Renounce US Tax Status,Economy,Medtronic Adalah Perusahaan Terbesar yang Belum Mencabut Status Pajak AS
48519,Archer Daniels Midland Acquires WILD Flavors - Quick Facts,Economy,Archer Daniels Midland Memperoleh Rasa LIAR - Fakta Singkat
24470,"Live: X-Men Days of Future Past premiere with James McAvoy, Michael  ...",Entertainment,"Langsung: Penayangan perdana X-Men Days of Future yang lalu dengan James McAvoy, Michael ..."
62569,Mulberry chief Bruno Guillon quits after profit warnings and share price collapse,Economy,Kepala Mulberry Bruno Guillon berhenti setelah peringatan keuntungan dan jatuhnya harga saham
61567,Passenger jet reportedly crashed in Ukraine,Economy,Jet penumpang dilaporkan jatuh di Ukraina
31278,Manufacturer Recalls Smoke And Carbon Monoxide Alarms,Technology,Produsen Mengingat Alarm Asap Dan Karbon Monoksida
1278,"AOL email hacked, personal info exposed",Technology,"Email AOL diretas, informasi pribadi terungkap"
14555,EBAY! You keep using that word 'ENCRYPTION' – it does not mean what you  ...,Technology,eBay! Anda tetap menggunakan kata 'ENKRIPSI' – itu tidak berarti apa yang Anda ...
12994,Net Neutrality is on the Edge,Technology,Netralitas Net berada di ambang batas
570,"Report: Brady, Bundchen plan full-time move to New England / Video",Entertainment,"Laporan: Brady, Bundchen berencana pindah penuh waktu ke New England / Video"
11374,"iPhone 6 Apple 2014 Release Date, Price, Specs, New 'Sapphire' Screen  ...",Technology,"iPhone 6 Apple 2014 Tanggal Rilis, Harga, Spesifikasi, Layar 'Sapphire' Baru ..."
56069,Microsoft ends security support for Windows XP,Technology,Microsoft mengakhiri dukungan keamanan untuk Windows XP
61846,Dogs' ears were not always floppy: Domestication syndrome,Technology,Telinga anjing tidak selalu terkulai: Sindrom domestikasi
10371,UPDATE 7-India's demands block $1 trln WTO deal on customs rules,Economy,PEMBARUAN 7- Tuntutan India memblokir kesepakatan WTO senilai $1 triliun mengenai aturan bea cukai
63349,Australia rules out MH370 'pings' area,Economy,Australia mengesampingkan area 'ping' MH370
37651,'Transformers:' Style over substance rules the day,Entertainment,'Transformers:' Gaya lebih penting daripada substansi
41915,WATCH: Jennifer Lawrence Finally Appears in 'Mockingjay' Trailer,Entertainment,TONTON: Jennifer Lawrence Akhirnya Muncul di Trailer 'Mockingjay'
34349,'Bears' in theaters near you,Entertainment,'Beruang' di bioskop terdekat
60781,Nokia Oyj will soon be renamed to Microsoft Mobile Oy,Technology,Nokia Oyj akan segera berganti nama menjadi Microsoft Mobile Oy
33839,Inside Jennifer Garner & Ben Affleck's Delicious Anniversary Dinner,Entertainment,Di dalam Makan Malam Ulang Tahun Lezat Jennifer Garner & Ben Affleck
41166,Google Reveals New Glassware and an Updated Google Glass Model,Technology,Google Mengungkapkan Peralatan Gelas Baru dan Model Google Glass yang Diperbarui
5442,Comcast Just Accused Netflix Of Screwing Its Users To Make A Point,Entertainment,Comcast Hanya Menuduh Netflix Mengacaukan Penggunanya Untuk Menjelaskan Hal
42220,GM ADDING 971000 VEHICLES TO RECALL,Economy,GM MENAMBAH 971000 KENDARAAN UNTUK DIINGAT
60813,Gander Mountain gives away 50000 trigger locks,Economy,Gander Mountain memberikan 50.000 kunci pemicu
24051,"After Citigroup settlement, all eyes on Bank of America",Economy,"Setelah penyelesaian Citigroup, semua perhatian tertuju pada Bank of America"
20219,Microsoft Working on Bringing Popular Features From Xbox 360 to Xbox One,Technology,Microsoft Berusaha Menghadirkan Fitur Populer Dari Xbox 360 ke Xbox One
23802,Jimmy Fallon's 'Tonight' show a ratings success,Entertainment,'Tonight' karya Jimmy Fallon menunjukkan kesuksesan rating
50071,Game of Thrones season 4 premiere 'Two Swords' review,Entertainment,Ulasan perdana 'Two Swords' Game of Thrones musim 4
33866,Food sales boost UK retail figures,Economy,Penjualan makanan meningkatkan angka ritel Inggris
37998,Memo from Microsoft Executive VP Stephen Elop announcing job cuts,Technology,Memo dari Wakil Presiden Eksekutif Microsoft Stephen Elop mengumumkan pemutusan hubungan kerja
31435,Draghi says ECB may need to take action to stem the rising euro,Economy,Draghi mengatakan ECB mungkin perlu mengambil tindakan untuk membendung kenaikan euro
6957,Federal Trade Commission Alleges T-Mobile Took Hundreds of Millions From  ...,Technology,Komisi Perdagangan Federal Menuduh T-Mobile Mengambil Ratusan Juta Dari ...
