No,News Title,Category,News Title Indonesia
27117,"Jonah Hill ashamed of ""disgusting"" homophobic slur after yelling at paparazzi  ...",Entertainment,"Jonah Hill malu dengan cercaan homofobik yang ""menjijikkan"" setelah meneriaki paparazzi ..."
16371,'Fargo' TV Show 2014: FX Series Starring Billy Bob Thornton & Martin Freeman  ...,Entertainment,Acara TV 'Fargo' 2014: Seri FX Dibintangi Billy Bob Thornton & Martin Freeman ...
42675,"'Mad Men' recap: Whose 'Waterloo' was it, anyway?",Entertainment,Rekap 'Mad Men': 'Waterloo' milik siapa itu?
54563,US new home sales up 6.4%,Economy,"Penjualan rumah baru di AS naik 6,4%"
10078,"PS4 Sales Tops Xbox One in February, But Not By Much",Technology,"Penjualan PS4 Mengungguli Xbox One di Bulan Februari, Tapi Tidak Banyak"
63502,'Hedwig and the Angry Inch': Andrew Rannells to replace Neil Patrick Harris,Entertainment,'Hedwig and the Angry Inch': Andrew Rannells menggantikan Neil Patrick Harris
35892,'Daily Show' disses Google Glass and takes no prisoners in comedy sketch (Video),Technology,'Daily Show' tidak menyukai Google Glass dan tidak memenjarakan sketsa komedi (Video)
37424,PlayStation 4 Just Outsold Xbox One for the Fourth Month in a Row,Technology,PlayStation 4 Baru saja Mengalahkan Xbox One selama Empat Bulan Berturut-turut
39196,Oklahoma Now Has More Small Earthquakes than California,Economy,Oklahoma Kini Lebih Banyak Gempa Kecil Dibandingkan Kalifornia
26788,"Best new mobile apps for iOS, Android",Technology,"Aplikasi seluler baru terbaik untuk iOS, Android"
35130,New Pro-Democracy Protests In Hong-Kong,Economy,Protes Pro-Demokrasi Baru di Hong-Kong
47788,Ohio Geologists Link Fracking To Earthquake Activity,Economy,Ahli Geologi Ohio Menghubungkan Fracking dengan Aktivitas Gempa Bumi
60923,Busting the myth of top-down growth,Economy,Menghilangkan mitos pertumbuhan top-down
6813,Florida orange estimate continues to shrink,Economy,Perkiraan warna oranye Florida terus menyusut
18461,Leaked docs reveal Google's plans for 'Android TV',Technology,Dokumen yang bocor mengungkapkan rencana Google untuk 'Android TV'
63441,Amazing Spider-Man 2 Appears To Be Delayed on Xbox One,Technology,Amazing Spider-Man 2 Tampaknya Ditunda di Xbox One
47516,Google expands Android to wearables,Technology,Google memperluas Android ke perangkat yang dapat dikenakan
49345,Revolutionary 3D Printer for Cosmetic Purposes Revealed,Technology,Printer 3D Revolusioner untuk Keperluan Kosmetik Terungkap
47766,Featured Review: Samsung Galaxy Camera 2,Technology,Ulasan Unggulan: Kamera Samsung Galaxy 2
58629,"French group files privacy suit against Facebook, Twitter",Technology,Grup Perancis mengajukan gugatan privasi terhadap Facebook dan Twitter
7317,De Aza hits 2 HRs as White Sox beat Twins 5-3,Entertainment,De Aza mencapai 2 HR saat White Sox mengalahkan Twins 5-3
32638,AOL: We got spoofed/breached so change your password/security info,Technology,"AOL: Kami dipalsukan/dibobol, jadi ubah kata sandi/informasi keamanan Anda"
23480,P&G Earnings Come With No Real Growth,Economy,Pendapatan P&G Tanpa Pertumbuhan Nyata
63937,"Nikkei drops on US tech blues, waning hopes of BoJ easing",Economy,"Nikkei turun karena kesedihan teknologi AS, memudarnya harapan pelonggaran BoJ"
36148,E3 2014 – Destiny Gameplay Trailer,Technology,E3 2014 – Trailer Gameplay Takdir
34601,"Amazon Giving Employees $5000 To Quit? - KULR-8 Television, Billings, MT",Economy,"Amazon Memberi Karyawan $5000 Untuk Berhenti? - Televisi KULR-8, Billings, MT"
53909,Playstation network taken offline,Technology,Jaringan Playstation dijadikan offline
34251,Professional dancer takes the stage for 1st time since losing part of leg in  ...,Entertainment,Penari profesional naik panggung untuk pertama kalinya sejak kehilangan sebagian kakinya di ...
22855,"Gold Holds Steady, Silver Takes Reins in a Relatively Quiet Week",Economy,"Emas Tetap Stabil, Perak Mengambil Kendali di Minggu yang Relatif Tenang"
25349,10 things Avril Lavigne's 'Hello Kitty' made look good by doing terribly,Entertainment,10 hal yang dibuat oleh 'Hello Kitty' Avril Lavigne terlihat bagus dengan pengerjaan yang buruk
32542,MTV Movie Awards Rewind: See the sneak peeks,Entertainment,MTV Movie Awards Rewind: Lihat cuplikannya
32752,Let's talk about why Rihanna's CFDA awards outfit is actually genius,Entertainment,Mari kita bahas mengapa pakaian penghargaan CFDA Rihanna sebenarnya jenius
52371,Film Review: 'Noah',Entertainment,Ulasan Film: 'Noah'
6542,Teen Actress-singer Zendaya No Longer Playing Aaliyah In Lifetime TV Film,Entertainment,Aktris-penyanyi remaja Zendaya Tidak Lagi Memainkan Aaliyah Dalam Film TV Seumur Hidup
16210,Benedict Cumberbatch replaces Guy Pearce in Bulger biopic,Entertainment,Benedict Cumberbatch menggantikan Guy Pearce dalam film biografi Bulger
44550,Halliburton expects margins to rebound in North America,Economy,Halliburton memperkirakan margin akan pulih di Amerika Utara
33477,JPMorgan Profit Falls 19% on Trading,Economy,Laba JPMorgan Turun 19% dalam Perdagangan
26261,Google drops bid to 'forget' news links,Technology,Google membatalkan tawaran untuk 'melupakan' tautan berita
8100,PlayStation Network and Xbox Live downed by hackers - followed by a bomb  ...,Technology,PlayStation Network dan Xbox Live dijatuhkan oleh peretas - diikuti oleh bom ...
15620,"Pound gains against a weaker euro, bounces vs dollar",Economy,"Pound menguat terhadap euro yang lebih lemah, memantul vs dolar"
26698,India-Born Rajeev Suri is New Nokia CEO,Economy,Rajeev Suri kelahiran India adalah CEO Baru Nokia
50032,Legendary E.T. Games Found in Landfill,Technology,E.T. yang legendaris Game Ditemukan di TPA
48634,Dani Moz The Voice “Just Give me A Reason” Video 4/21/14 #TheVoice  ...,Entertainment,Dani Moz Suara “Beri Aku Alasan” Video 21/04/14 #TheVoice ...
8470,Curious customers line up to try Taco Bell breakfast,Economy,Pelanggan yang penasaran mengantri untuk mencoba sarapan Taco Bell
15954,White House: Americans 'literally destroying the Earth',Technology,Gedung Putih: Amerika 'benar-benar menghancurkan Bumi'
44933,Lindsay Lohan Sues Makers Of GTA V For Allegedly Using Her Likeness,Entertainment,Lindsay Lohan Menggugat Pembuat GTA V Karena Diduga Menggunakan Kemiripannya
3286,Lindsay Lohan to Take on Role Originally Played by ... Madonna,Entertainment,Lindsay Lohan Akan Mengambil Peran yang Awalnya Dimainkan oleh ... Madonna
13576,Ariana Grande Sings Broadway Version of A$AP Rocky's 'F**kin' Problems',Entertainment,Ariana Grande Menyanyikan 'F**kin' Problems' Versi Broadway dari A$AP Rocky
3022,#CancelColbert trending after 'Colbert Report' tweet stirs up anger,Entertainment,#CancelColbert menjadi tren setelah tweet 'Colbert Report' memicu kemarahan
27055,US officials detail BNP Paribas' 'tour de fraud',Economy,Pejabat AS merinci 'tour de penipuan' BNP Paribas
10528,US wins WTO luxury car ruling against China,Economy,AS memenangkan keputusan mobil mewah WTO melawan Tiongkok
53364,"Like A Rolling Stone, Draft Sells for $2M",Entertainment,"Seperti A Rolling Stone, Draf Dijual seharga $2M"
65329,Car sales rise again as European economies recover,Economy,Penjualan mobil kembali meningkat seiring pulihnya perekonomian Eropa
12553,Calorie Bombs in Your Easter Basket,Entertainment,Bom Kalori di Keranjang Paskah Anda
41347,"Singer Chris Brown in jail for at least another week, judge says",Entertainment,"Penyanyi Chris Brown dipenjara setidaknya selama seminggu lagi, kata hakim"
44512,How To Beat the Heartbleed Bug,Technology,Cara Mengalahkan Bug Heartbleed
7176,Tavern Taxi offers tipsy free rides on Cinco de Mayo,Entertainment,Tavern Taxi menawarkan tumpangan gratis di Cinco de Mayo
47686,China antitrust probe targets Microsoft,Technology,Penyelidikan antimonopoli Tiongkok menargetkan Microsoft
38223,"New home sales drop 14.5 percent in March, but local builders are optimistic",Economy,"Penjualan rumah baru turun 14,5 persen di bulan Maret, namun pembangun lokal tetap optimis"
18916,A minute with Melissa McCarthy and Ben Falcone,Entertainment,Sebentar bersama Melissa McCarthy dan Ben Falcone
55959,Amazon Offers Employees $5000 To Quit,Economy,Amazon Menawarkan Karyawan $5000 Untuk Berhenti
60334,"Google acquires Titan Aerospace, manufacturer of solar-powered drones that  ...",Technology,"Google mengakuisisi Titan Aerospace, produsen drone bertenaga surya yang ..."
41483,"Big Dancing With the Stars Season 18 Voting, Elimination Change — Good Idea?",Entertainment,"Big Dancing With the Stars Pemungutan Suara Musim 18, Perubahan Eliminasi — Ide Bagus?"
43880,Samsung's Galaxy Tab S shows innovation in short supply,Technology,Samsung Galaxy Tab S menunjukkan inovasi yang terbatas
58278,Discovery Channel's Mount Everest Jump Date In …,Entertainment,Tanggal Lompatan Gunung Everest Discovery Channel Di …
511,SAC Capital settles $1.2bn insider trading case,Economy,"SAC Capital menyelesaikan kasus perdagangan orang dalam senilai $1,2 miliar"
11850,"Beyonce, Jay Z 'On The Run' Tour Cheating Scandal & Divorce RUMORS  ...",Entertainment,"Beyonce, Skandal Selingkuh Tur Jay Z 'On The Run' & RUMOR Perceraian ..."
19790,US judge approves Toyota $1.2 billion settlement over concealing defects,Technology,"Hakim AS menyetujui penyelesaian Toyota sebesar $1,2 miliar atas penyembunyian cacat"
7943,How Dave Chappelle 'Knew Kanye Was Going to Be a Star',Entertainment,Bagaimana Dave Chappelle 'Tahu Kanye Akan Menjadi Bintang'
3461,Flipkart Set to Buy Myntra in Rs 2000 Crore Deal: Report,Economy,Flipkart Akan Membeli Myntra dengan Kesepakatan Rs 2000 Crore: Laporkan
47641,7 Things We Can Learn From Warren Buffett's Biggest Money Mistakes,Economy,7 Hal yang Dapat Kita Pelajari dari Kesalahan Uang Terbesar Warren Buffett
22876,Warning: Adorable Prince George Photo Ahead,Entertainment,Peringatan: Foto Pangeran George yang Menggemaskan di Depan
14498,Astronomers spot Earth-like planet,Technology,Para astronom melihat planet mirip Bumi
23875,Ariana Grande: 'I Don't Talk to My Dad',Entertainment,Ariana Grande: 'Saya Tidak Berbicara dengan Ayah Saya'
16716,Heartbleed attack reports sought by US Homeland Security,Technology,Laporan serangan yang menyedihkan diminta oleh Keamanan Dalam Negeri AS
20809,Lambert examines life at 30 50 Cent shows rust on 'Animal Ambition',Entertainment,Lambert memeriksa kehidupan pada 30 50 Cent menunjukkan karat pada 'Ambisi Hewan'
56398,APPLE NEWS: Apple to Buy Beats Electronics for $3.2-BAPPLE NEWS: Apple to  ...,Technology,BERITA APPLE: Apple Akan Membeli Beats Electronics seharga $3.2-BAPPLE NEWS: Apple akan ...
26001,US STOCKS-Futures edge up as investors await earnings onslaught,Economy,SAHAM AS-Harga berjangka naik karena investor menunggu laporan pendapatan yang gencar
37689,Prince Continues Battle For Catalogue,Entertainment,Pangeran Melanjutkan Pertempuran Untuk Katalog
18740,Christian Grey FIRST PICTURE From Fifty Shades Movie,Entertainment,Christian Gray GAMBAR PERTAMA Dari Film Fifty Shades
22300,FCA plan: Alfa Romeo revived… again,Economy,Rencana FCA: Alfa Romeo dihidupkan kembali… lagi
50530,Tweet here: Self destruct!,Entertainment,Tweet di sini: Hancurkan diri sendiri!
39228,Film reviews for YOU: The Grand Budapest Hotel by Maria Realf,Entertainment,Ulasan film untuk ANDA: The Grand Budapest Hotel oleh Maria Realf
18480,Kanye West to relaunch Kim Kardashian's pop career,Entertainment,Kanye West akan meluncurkan kembali karier pop Kim Kardashian
24033,US Secretary of State John Kerry leaves for India,Economy,Menteri Luar Negeri AS John Kerry berangkat ke India
46871,President Obama and Hillary Clinton's Secret Lunch Is More Bad News For  ...,Economy,Makan Siang Rahasia Presiden Obama dan Hillary Clinton Lebih Banyak Berita Buruk Bagi ...
5996,Del Rey blasts journo,Entertainment,Del Rey meledakkan jurnal
22226,Chipotle's Putting Essays On Its Cups So You Can Brain Up At Lunch,Entertainment,Chipotle's Menempatkan Esai Di Cangkirnya Sehingga Anda Dapat Berpikir Saat Makan Siang
59074,Pfizer's Read says AstraZeneca deal will meet scientific needs,Economy,Read dari Pfizer mengatakan kesepakatan AstraZeneca akan memenuhi kebutuhan ilmiah
53027,Shanghai to San Francisco in 100 Minutes: Chinese Researchers Develop  ...,Technology,Shanghai ke San Francisco dalam 100 Menit: Peneliti Tiongkok Mengembangkan ...
58239,Lorde Is Writing a New Song For the New Hunger Games Soundtrack,Entertainment,Lorde Sedang Menulis Lagu Baru Untuk Soundtrack Baru Hunger Games
14987,Disney sued over new ride access policy for disabled,Entertainment,Disney menggugat kebijakan akses perjalanan baru untuk penyandang disabilitas
3768,Netflix announces US cable TV channel deals,Entertainment,Netflix mengumumkan penawaran saluran TV kabel AS
7110,See Al Roker and Matt Lauer make cameo in 'Sharknado 2',Entertainment,Lihat Al Roker dan Matt Lauer menjadi cameo di 'Sharknado 2'
26789,Paris pushes half the cars off roads to cut pollution,Technology,Paris mendorong separuh jumlah mobil keluar dari jalan raya untuk mengurangi polusi
64409,Rep. Carol Shea-Porter: Washington must enforce equal Internet speeds for all,Technology,Perwakilan Carol Shea-Porter: Washington harus menegakkan kecepatan Internet yang setara untuk semua
45920,Check out 50 of Maricopa County's mug shots of the week. All inmates are  ...,Entertainment,Lihatlah 50 foto mug Maricopa County minggu ini. Semua narapidana adalah...
32918,"'X-Men: Days of Future Past': Singer, super cast succeed, reviews say",Entertainment,"'X-Men: Days of Future Past': Penyanyi, pemeran super sukses, kata ulasan"
57965,Miranda Lambert stars on the cover of Rolling Stone's country music issue,Entertainment,Miranda Lambert membintangi sampul majalah musik country Rolling Stone
39736,Will the U.S. Return to Recession?,Economy,Akankah AS Kembali ke Resesi?
33950,Netflix Hikes Price $1 More a Month,Technology,Netflix Menaikkan Harga $1 Lebih Sebulan
10732,NAB lifts dividend as first half profit rises,Economy,NAB menaikkan dividen seiring kenaikan laba semester pertama
19589,Weibo shares jump in debut as investors set aside concerns,Economy,Saham Weibo melonjak pada debutnya karena investor mengesampingkan kekhawatirannya
1560,Home News Local MP Kellway leads delegation in Bangladesh...,Economy,Home Berita Anggota parlemen lokal Kellway memimpin delegasi di Bangladesh...
10715,Dispose of old Windows XP PCs more safely and securely in three easy ways,Technology,Buang PC Windows XP lama dengan lebih aman dan terjamin dengan tiga cara mudah
6705,Citigroup net income dives after mortgage agreement,Economy,Laba bersih Citigroup turun setelah perjanjian hipotek
12739,This changes everything: Microsoft slips WinXP holdouts $100 to buy new  ...,Technology,Ini mengubah segalanya: Microsoft memberikan WinXP $100 untuk membeli yang baru ...
51792,"Here's What Kourtney, Khloé and Kylie Were Up To While Kim and Kendall Hit  ...",Entertainment,"Inilah Yang Dilakukan Kourtney, Khloé, dan Kylie Saat Kim dan Kendall Memukul ..."
29926,HBO: Veep gets fourth season,Entertainment,HBO: Veep mendapatkan musim keempat
22406,'Neighbors' to crash 'Spider-Man' sequel's box-office party,Entertainment,"""Neighbours"" akan menghancurkan pesta box-office sekuel ""Spider-Man""."
63056,Snooki Presents Her New Baby Bump To The World & Talks Preggo Fitness  ...,Entertainment,Snooki Mempersembahkan Baby Bump Barunya Kepada Dunia & Berbicara Tentang Kebugaran Preggo ...
25632,"Apple Inc. (AAPL) To Launch Two New MacBook Air This Week, Possibly Today",Technology,"Apple Inc. (AAPL) Akan Meluncurkan Dua MacBook Air Baru Minggu Ini, Mungkin Hari Ini"
39545,Scientists debunk so-called 'Goldilocks' planet's existence,Technology,Para ilmuwan membantah apa yang disebut sebagai keberadaan planet 'Goldilocks'
50572,"Jay Z & Beyonce Go ""On the Run"" to Minute Maid Park July 18",Entertainment,"Jay Z & Beyonce Pergi ""On the Run"" ke Minute Maid Park 18 Juli"
34090,"Transformers sequel, McCarthy flick fizzle at box office",Entertainment,"Sekuel Transformers, film McCarthy gagal di box office"
