No,News Title,Category,News Title Indonesia
13062,All women's bums are not created equal,Entertainment,Semua gelandangan wanita tidak diciptakan sama
63074,Billboard's Money Makers Top Ten Rich List: From Taylor Swift to Beyonce  ...,Entertainment,Daftar Sepuluh Orang Terkaya Penghasil Uang Billboard: Dari Taylor Swift hingga Beyonce ...
44063,Daniel Radcliffe Works His Wizardry On Broadway Again In The Cripple of  ...,Entertainment,Daniel Radcliffe Mengerjakan Sihirnya Di Broadway Lagi Dalam The Cripple of ...
59746,Google buys drone maker Titan Aerospace,Technology,Google buys drone maker Titan Aerospace
54833,272 Protesters Have Vanished in Ukraine,Economy,272 Pengunjuk rasa Hilang di Ukraina
31282,"Love Blooms, and Fades, in PEOPLE's Most Provocative Stories of the Week",Entertainment,"Cinta Mekar, dan Memudar, dalam Kisah Paling Provokatif ORANG Minggu Ini"
519,GM Recalls 29019 Chevrolet Cruze Vehicles,Technology,GM Recall 29019 Kendaraan Chevrolet Cruze
53332,"Investor's Alert: Tesla Motors (NASDAQ:TSLA), Nokia Corporation (NYSE:NOK  ...",Economy,"Peringatan Investor: Tesla Motors (NASDAQ:TSLA), Nokia Corporation (NYSE:NOK ..."
64659,Boy unearths 10000-year-old mastodon tooth,Technology,Bocah laki-laki menemukan gigi mastodon berusia 10.000 tahun
46370,Macklemore Performs In Seattle In Costume Some Characterized As A Jewish  ...,Entertainment,Macklemore Tampil Di Seattle Dengan Kostum Beberapa Dicirikan Sebagai Seorang Yahudi ...
39760,"US STOCKS-Wall St little changed, set to end quarter higher",Economy,"SAHAM AS-Wall St sedikit berubah, diperkirakan berakhir pada kuartal yang lebih tinggi"
26873,Morgan improving after crash,Entertainment,Morgan membaik setelah kecelakaan
13417,Star Wars 7 set photos mark filming day 1,Entertainment,Foto set Star Wars 7 menandai hari pertama pembuatan film
58973,'Reading Rainbow' Kickstarter Earns Over $1 Million In 1 Day,Entertainment,Kickstarter 'Reading Rainbow' Menghasilkan Lebih Dari $1 Juta Dalam 1 Hari
56351,Apple iPhone 6 could launch in September - Everything we think we know,Technology,Apple iPhone 6 akan diluncurkan pada bulan September - Semua yang kami pikir kami tahu
15312,Only Rihanna Could Show Up At The CFDAs And Accept A Fashion Icon Award  ...,Entertainment,Hanya Rihanna Yang Bisa Tampil Di CFDA Dan Menerima Penghargaan Ikon Fashion ...
43535,Microsoft Allegedly Searched A Blogger's Email When It Learned Of Windows 8  ...,Technology,Microsoft Diduga Mencari Email Blogger Saat Mengetahui Windows 8 ...
19097,The White House is 'deeply concerned' about Turkey's Twitter ban,Economy,Gedung Putih 'sangat prihatin' dengan larangan Turki terhadap Twitter
48808,General Motors recalls 56214 Saturn Auras because transmission shift cables  ...,Technology,General Motors menarik kembali 56214 Saturn Auras karena kabel transmisi bergeser ...
54000,Usher Calls 'Voice' Music Director 'Damn Near Perfect': Watch,Entertainment,Usher Menyebut Sutradara Musik 'Suara' 'Sangat Hampir Sempurna': Tonton
11821,GM Recall Spurs Bill to Improve Auto-Defect Reporting,Technology,GM Mengingat RUU Spurs untuk Meningkatkan Pelaporan Cacat Otomatis
55948,"Futures Lose Early Gains on Disappointing Housing, Inflation Data",Economy,Kontrak Berjangka Kehilangan Keuntungan Awal karena Data Perumahan dan Inflasi yang Mengecewakan
21238,Amazon launches unlimited e-book subscript,Technology,Amazon meluncurkan langganan e-book tanpa batas
18875,Prince Set to Release First Solo Album in Four Years,Entertainment,Prince Akan Merilis Album Solo Pertama dalam Empat Tahun
54491,SiriusXM fires 'Opie & Anthony' host over tweets,Entertainment,SiriusXM mengaktifkan host 'Opie & Anthony' melalui tweet
10451,Divorce mediation,Entertainment,Mediasi perceraian
48510,Lena Dunham gets naked on Saturday Night Live,Entertainment,Lena Dunham telanjang di Saturday Night Live
26862,"Following NAVER's LINE, KakaoTalk Now Reportedly Being Blocked in  ...",Economy,"Mengikuti LINE NAVER, KakaoTalk Kini Dikabarkan Diblokir di ..."
21764,Kim Kardashian will have made a fortune from those see-through pictures - and  ...,Entertainment,Kim Kardashian akan menghasilkan banyak uang dari foto-foto tembus pandang itu - dan ...
46451,FLOOD WATCH Allegan County & Northward,Technology,PERHATIAN BANJIR Allegan County & Utara
20317,UPDATE 1-Twitter names former Goldman executive Noto as CFO,Economy,PEMBARUAN 1-Twitter menunjuk mantan eksekutif Goldman Noto sebagai CFO
8960,Scandal's Columbus Short Facing Jail Time After Bar-Fight Arrest,Entertainment,Columbus Skandal Singkat Menghadapi Waktu Penjara Setelah Penangkapan di Bar
5716,"'Watch Dogs' Release Date, Gameplay & Trailer: Game's Pre-order Sales Break  ...",Technology,"Tanggal Rilis, Gameplay & Trailer ""Watch Dogs"": Jeda Penjualan Pre-order Game ..."
29021,Spawn Of Fannie And Freddie,Economy,Munculnya Fannie Dan Freddie
30500,Exciting New Galaxy Note 4 Features Uncovered In Latest Leak,Technology,Fitur Baru Galaxy Note 4 yang Menarik Terungkap Dalam Bocoran Terbaru
62581,Facebook adds new features to iPhone app 'Paper',Technology,Facebook menambahkan fitur baru ke aplikasi iPhone 'Paper'
64491,'Game of Thrones' topples 'Sopranos',Entertainment,'Game of Thrones' tumbangkan 'Sopranos'
14652,Samsung's Galaxy S5 design chief Resigns,Technology,Kepala desain Samsung Galaxy S5 Mengundurkan Diri
26976,Paramount Denies Report That Pope Canceled Meeting With 'Noah's' Russell  ...,Entertainment,Paramount Bantah Laporan Paus Batalkan Pertemuan dengan Russell 'Noah' ...
22229,"Tom Cruise ""Determined"" To Get Invited To George Clooney's Wedding?",Entertainment,"Tom Cruise ""Bertekad"" Untuk Diundang ke Pernikahan George Clooney?"
51368,Marijuana supporters should admit: Drug is not safe,Entertainment,Para pendukung ganja harus mengakui: Narkoba itu tidak aman
21609,Is 'Mad Men' Planning a 'Sopranos' Style Ending?,Entertainment,Apakah 'Orang Gila' Merencanakan Akhir Gaya 'Sopranos'?
53898,John Wayne Bobbitt Weighs In on Rapper's Failed Penis Reattachment,Entertainment,"""John Wayne Bobbitt Menimbang Kegagalan Pemasangan Kembali Penis Rapper""."
22487,"In Watch Dogs, Women Are Just Victims And Plot Points",Technology,"Dalam Watch Dogs, Perempuan hanyalah Korban dan Plot Point"
55515,Facebook manipulated news feeds for research,Technology,Facebook memanipulasi feed berita untuk penelitian
40175,Leave the fireworks to the experts,Entertainment,Serahkan kembang api pada ahlinya
24495,Kim Kardashian wants to get pregnant again this year,Entertainment,Kim Kardashian ingin hamil lagi tahun ini
60267,Health-care enrollment grace period offered,Economy,Masa tenggang pendaftaran layanan kesehatan ditawarkan
17561,'Game Of Thrones' Season Four: 13 Notable Changes From The Books,Entertainment,"""Game Of Thrones"" Musim Keempat: 13 Perubahan Penting Dari Buku"
48088,"Miley Cyrus Fondles Inflatable Penis, Male Sex Doll At London's G-A-Y: PHOTOS",Entertainment,"Miley Cyrus Membelai Penis Tiup, Boneka Seks Pria Di G-A-Y London: FOTO"
2293,Gwen Stacy Talks About Mary Jane Getting Cut From ASM2,Entertainment,Gwen Stacy Berbicara Tentang Mary Jane yang Dipotong dari ASM2
58418,Beyonce sparks cheating rumours,Entertainment,Beyonce memicu rumor selingkuh
39488,"Yellen, Plosser offer contrasting visions of Fed's role",Economy,Yellen dan Plosser menawarkan visi yang kontras mengenai peran Fed
2614,French Foreign Minister: $10B Penalty for BNP Paribas Wouldn't Be Reasonable,Economy,Menteri Luar Negeri Prancis: Denda $10 Miliar untuk BNP Paribas Tidak Masuk Akal
18460,Michaels hack hit 3 million,Economy,Peretasan Michaels mencapai 3 juta
58557,10 things Microsoft should do with Nokia,Technology,10 hal yang harus dilakukan Microsoft dengan Nokia
14435,"Tesla delivers 7579 Model S EVs in Q3, maybe picks Reno, NV for Gigafactory",Technology,"Tesla mengirimkan 7579 Model S EV di Q3, mungkin memilih Reno, NV untuk Gigafactory"
10764,See Why Everyone Wants This Flight Attendant on Their Trip: VIDEO,Entertainment,Lihat Mengapa Semua Orang Menginginkan Pramugari Ini dalam Perjalanannya: VIDEO
23692,"Monty Python Live: Bloody Good, Says Twitter",Entertainment,"Monty Python Live: Sangat Bagus, Kata Twitter"
8224,Stephen Colbert responds to #CancelColbert campaign by dedicating an entire  ...,Entertainment,Stephen Colbert menanggapi kampanye #CancelColbert dengan mendedikasikan seluruh ...
15345,Phil Spencer Promoted to Head of Xbox,Technology,Phil Spencer Dipromosikan menjadi Kepala Xbox
4398,"Comcast-Time Warner deal being probed by multiple states, including Ohio",Economy,"Kesepakatan Comcast-Time Warner sedang diselidiki oleh banyak negara bagian, termasuk Ohio"
16053,Gilead offers Egypt new hepatitis C drug at 99 percent discount,Economy,Gilead menawarkan obat hepatitis C baru ke Mesir dengan diskon 99 persen
16083,Harrison Ford injury to halt 'Star Wars' for 2 weeks,Entertainment,Cedera Harrison Ford menghentikan 'Star Wars' selama 2 minggu
8466,"Ford Mustang turns 50, limited edition design being released",Technology,"Ford Mustang berusia 50 tahun, desain edisi terbatas dirilis"
45622,Casey Kasem welcomed all types of music,Entertainment,Casey Kasem menyambut baik semua jenis musik
54808,"2 killed as Amtrak train, car collide in Mansfield",Economy,"2 tewas saat kereta Amtrak, mobil bertabrakan di Mansfield"
3059,"Miley Cyrus Bangerz Tour Cancelled Until August, New Dates Added",Entertainment,"Tur Miley Cyrus Bangerz Dibatalkan Hingga Agustus, Tanggal Baru Ditambahkan"
29954,China widens yuan daily trading band to 2pc: central bank,Economy,Tiongkok memperluas rentang perdagangan harian yuan menjadi 2 persen: bank sentral
63677,Harrison Ford injured on the set of 'Star Wars',Entertainment,Harrison Ford cedera di lokasi syuting 'Star Wars'
28909,The Boeing Company (NYSE:BA) – Boeing Delivers ANA's First 787-9 Dreamliner,Economy,Perusahaan Boeing (NYSE:BA) – Boeing Menghadirkan 787-9 Dreamliner Pertama ANA
4097,Bachelorette 2014 Episode 4: Who Went Home Tonight in Connecticut?,Entertainment,Bachelorette 2014 Episode 4: Siapa yang Pulang Malam Ini di Connecticut?
10560,NY Attorney General to sue Barclays for favoritism in dark pool,Economy,Jaksa Agung NY akan menuntut Barclays karena pilih kasih di dark pool
64813,Why new car prices won't be cheaper,Economy,Mengapa harga mobil baru tidak akan lebih murah
51464,'She smells like cat p**s': Emma Stone and stars read out mean tweets about  ...,Entertainment,'Baunya seperti p**s kucing': Emma Stone dan para bintang membacakan tweet jahat tentang ...
16235,Billboard Music Awards 2014 Live Stream: Where And How To Watch The  ...,Entertainment,Streaming Langsung Billboard Music Awards 2014: Di Mana Dan Bagaimana Cara Menontonnya ...
13984,India cbank chief says current policy rate appropriately set,Economy,Kepala cbank India mengatakan kebijakan suku bunga saat ini telah ditetapkan dengan tepat
15169,Will US court's Argentina verdict impact Turkey?,Economy,Akankah putusan pengadilan AS di Argentina berdampak pada Turki?
24549,P.F. Chang's acknowledges loss of customer data,Economy,P.F. Chang mengakui hilangnya data pelanggan
13621,Soyuz Flies US-Russian Crew to Space Station,Technology,Soyuz Menerbangkan Kru AS-Rusia ke Stasiun Luar Angkasa
55802,Swiss PPI rises 0.1% in May,Economy,"PPI Swiss naik 0,1% di bulan Mei"
24680,Khloe Kardashian could be heading for disaster again,Entertainment,Khloe Kardashian bisa saja menghadapi bencana lagi
19989,"Nissan profit beats estimates on gains in China, US",Economy,Laba Nissan mengalahkan perkiraan kenaikan di Tiongkok dan AS
24405,New York Times denies sexism in firing row,Entertainment,New York Times membantah adanya seksisme dalam pertikaian
32321,The 2015 Corvette Z06 Convertible was inevitable,Technology,Corvette Z06 Convertible 2015 tidak bisa dihindari
9399,Fiat CEO lays out global plan,Economy,CEO Fiat memaparkan rencana global
61120,The Big Bang Theory Delays Production Amid Cast Contract Negotiations,Entertainment,Teori Big Bang Menunda Produksi di Tengah Negosiasi Kontrak Pemeran
54671,Beyoncé is reportedly house-hunting without Jay Z.,Entertainment,Beyoncé dikabarkan sedang berburu rumah tanpa Jay Z.
49377,Pharrell Williams joins 'The Voice' as Season 7 coach,Entertainment,Pharrell Williams bergabung dengan 'The Voice' sebagai pelatih Musim 7
36330,"Intel Corporation (INTC), Johnson & Johnson (JNJ) Beat Street Estimates",Economy,"Intel Corporation (INTC), Johnson & Johnson (JNJ) Mengalahkan Estimasi Jalanan"
35741,Samsung Galaxy S5 Pre-Order Deals Roundup: Release Date and Pricing [T  ...,Technology,Rangkuman Penawaran Pre-Order Samsung Galaxy S5: Tanggal Rilis dan Harga [T ...
24963,Rentrak (REIS) Sees Hammer Chart Pattern: Time to Buy?,Economy,Rentrak (REIS) Melihat Pola Grafik Hammer: Saatnya Membeli?
18625,"Top 10 best, worst jobs of 2014",Economy,10 pekerjaan terbaik dan terburuk tahun 2014
64253,Vin Diesel - Vin Diesel Pens New Tribute To Paul Walker,Entertainment,Vin Diesel - Vin Diesel Memberikan Penghormatan Baru Kepada Paul Walker
65460,Sherri Shepherd Says She's Leaving 'The View',Entertainment,Sherri Shepherd Mengatakan Dia Meninggalkan 'The View'
31083,'Reading Rainbow' Revival? LeVar Burton Launches Kickstarter Campaign,Entertainment,Kebangkitan 'Membaca Pelangi'? LeVar Burton Meluncurkan Kampanye Kickstarter
26897,HGTV cancels 'Flip It Forward' pilot amid hosts' anti-gay controversy,Entertainment,HGTV membatalkan percontohan 'Flip It Forward' di tengah kontroversi anti-gay pembawa acara
31778,Fashion industry heats up at CFDA party,Entertainment,Industri fesyen memanas di pesta CFDA
49946,"Songwriter Jesse Winchester, whose career flourished in Montreal, dies at age 69",Entertainment,"Penulis lagu Jesse Winchester, yang kariernya berkembang pesat di Montreal, meninggal pada usia 69 tahun"
63803,Expert cites driver fatigue in train crash,Economy,Pakar mengutip kelelahan pengemudi dalam kecelakaan kereta api
48400,'The Bachelorette' finale spoilers: Will Reality Steve be vindicated?,Entertainment,Spoiler final 'The Bachelorette': Akankah Realitas Steve terbukti benar?
22327,Kendall Jenner's sky-high double thigh split raises eyebrows on the MuchMusic  ...,Entertainment,Belahan paha ganda Kendall Jenner yang setinggi langit menimbulkan alis di MuchMusic ...
43222,Hands On: Sony's PlayStation VR Isn't Quite As Good As Oculus (Yet),Technology,Hands On: PlayStation VR Sony Tidak Sebagus Oculus (Belum)
33728,Rubik's Cube became fourty years old,Technology,Kubus Rubik menjadi berumur empat puluh tahun
25290,"Tracy Morgan on the Mend, Showing ""Signs of Improvement""",Entertainment,"Tracy Morgan Membaik, Menunjukkan ""Tanda-Tanda Perbaikan"""
13844,"Mystery Light on Mars Photo Shows No Intelligent Life, Says Nasa",Technology,"Foto Misteri Cahaya di Mars Tidak Menunjukkan Kehidupan Cerdas, Kata NASA"
28703,Video: What Next for BNP Paribas?,Economy,Video: Apa Selanjutnya untuk BNP Paribas?
39797,Russian spaceship with 3-man crew docks at International Space Station,Technology,Pesawat luar angkasa Rusia dengan 3 awak berlabuh di Stasiun Luar Angkasa Internasional
51576,"Girl urinates self when refused bathroom on plane, mom says",Entertainment,"Gadis kencing sendiri saat ditolak ke kamar mandi di pesawat, kata ibu"
17745,Oil prices soar on Iraq concerns,Economy,Harga minyak melonjak karena kekhawatiran Irak
12827,Catching Fire wins big at MTV Movie Awards,Entertainment,Catching Fire menang besar di MTV Movie Awards
11391,When Mediation isn't Mediation At All…,Entertainment,Ketika Mediasi Bukan Mediasi Sama Sekali…
10911,MET Gala 2014 Photos: Behind the Scenes with Kim Kardashian,Entertainment,Foto MET Gala 2014: Di Balik Layar bersama Kim Kardashian
56986,Windows 8 banned from government computers,Technology,Windows 8 dilarang dari komputer pemerintah
40322,Coachella 2014: Day 2 live blog,Entertainment,Coachella 2014: Blog langsung hari ke-2
53773,"Angelina Jolie talks Maleficent, mastectomy and Nigeria",Entertainment,"Angelina Jolie berbicara tentang Maleficent, mastektomi, dan Nigeria"
41479,"Surprise: New, Cheaper iMac Takes a Performance Hit",Technology,Kejutan: iMac Baru yang Lebih Murah Menghasilkan Performa Tercapai
20577,Christian Rock Star Tim Lambesis Jailed Over Plot To Kill Wife,Entertainment,Bintang Rock Kristen Tim Lambesis Dipenjara Karena Rencana Membunuh Istrinya
37008,Lupita Nyong'o wins most beautiful woman 2014 award,Entertainment,Lupita Nyong'o memenangkan penghargaan wanita tercantik 2014
4053,How to unlock Africa's economic potential,Economy,Bagaimana membuka potensi ekonomi Afrika
8310,Fox News's Elisabeth Hasselbeck rips Rosie O'Donnell,Entertainment,Elisabeth Hasselbeck dari Fox News mencabik-cabik Rosie O'Donnell
15844,"Meteor shower disappoints stargazers, but not too much",Technology,"Hujan meteor mengecewakan para pengamat bintang, tapi tidak terlalu banyak"
