No,News Title,Category,News Title Indonesia
23940,"Casey Kasem dies, #GoSpursGo, Hip Hop cops",Entertainment,"Casey Kasem meninggal, #GoSpursGo, polisi Hip Hop"
63850,Australian And NZ Dollars Climb As China Manufacturing PMI Hits 7-month High,Economy,Dolar Australia dan Selandia Baru Naik Karena PMI Manufaktur Tiongkok Mencapai Tertingginya dalam 7 Bulan
26269,Get Cameron Diaz's Decorating Style For Less!,Entertainment,Dapatkan Gaya Dekorasi Cameron Diaz Dengan Harga Lebih Murah!
20865,Sarah Silverman's Vape Pen (And Pot) Makes Red Carpet Debut At Emmy Awards,Entertainment,Pena Vape (Dan Pot) Sarah Silverman Membuat Debut Karpet Merah Di Emmy Awards
22751,Turnout for Occupy Central vote a stirring show of Hong Kong defiance,Economy,Jumlah pemilih yang ikut dalam pemungutan suara Occupy Central menunjukkan perlawanan Hong Kong
16155,Microsoft Office Makes Its iPad Debut,Economy,Microsoft Office Memulai Debutnya di iPad
40778,Google-eBay Merger Gets Wall Street Momentum,Economy,Penggabungan Google-eBay Mendapat Momentum Wall Street
21103,Where's A Maid To Clean This Up?! Justin Bieber Subpoenaed To Testify In  ...,Entertainment,Dimana Pembantu yang Membersihkan Ini?! Justin Bieber Dipanggil Untuk Bersaksi Di...
38198,Dozens hospitalized after concert at Boston arena,Entertainment,Puluhan orang dirawat di rumah sakit setelah konser di arena Boston
61527,Sony Xperia C3 phablet,Technology,Ponsel Sony Xperia C3
3351,Zebra Tech. to buy Motorola Solutions' Enterprise Business for $3.45 bln,Economy,"Teknologi Zebra. untuk membeli Bisnis Perusahaan Motorola Solutions seharga $3,45 miliar"
59076,Adam Richman's Travel Channel Show Pulled After Controversial Instagram  ...,Entertainment,Acara Saluran Perjalanan Adam Richman Ditarik Setelah Instagram Kontroversial ...
44421,Former Marijuana Regulator Joins Cannabis Consulting Firm,Economy,Mantan Regulator Ganja Bergabung dengan Perusahaan Konsultan Cannabis
40704,Paltrow 'will tour with Coldplay',Entertainment,Paltrow 'akan tur bersama Coldplay'
23870,TE Connectivity to buy Measurement Specialties for $1.7 bln,Economy,"Konektivitas TE untuk membeli Spesialisasi Pengukuran seharga $1,7 miliar"
15306,UN climate envoys inch towards draft agreement,Technology,Utusan iklim PBB bergerak menuju rancangan perjanjian
35031,LA mayor: Hockey victory 'big F---ing day' for LA,Entertainment,Walikota LA: Kemenangan hoki adalah 'hari besar' bagi LA
33155,Last day to sign up at Covered California,Economy,Hari terakhir untuk mendaftar di Covered California
15616,Gasoline at US Pumps Set to Hit Six-Year Seasonal High,Technology,Bensin di Pompa AS Akan Mencapai Tertinggi Musiman dalam Enam Tahun
43455,UPDATE 4-Brent up near $113 on supply worries as Iraq violence rises,Economy,UPDATE 4-Brent naik mendekati $113 di tengah kekhawatiran pasokan seiring meningkatnya kekerasan di Irak
9517,Lady Gaga Joins Save Our Water Effort with Public Service Announcement,Economy,Lady Gaga Bergabung dalam Upaya Selamatkan Air Kami dengan Pengumuman Layanan Masyarakat
64367,Jonah Hill Shouts Homophobic Slur at Paparazzo,Entertainment,Jonah Hill Meneriakkan Penghinaan Homofobik ke Paparazzo
29213,"Lady Gaga Is Submissive, And More Of 'What's Trending Today' With Zahra",Entertainment,"Lady Gaga Penurut, Dan Lebih Banyak Lagi 'Yang Sedang Trending Hari Ini' Dengan Zahra"
41232,Samsung to challenge the Oculus Rift,Technology,Samsung akan menantang Oculus Rift
4776,MICROSOFT/WINDOWS China Investigating Microsoft in Monopoly Case,Technology,MICROSOFT/WINDOWS China Menyelidiki Microsoft dalam Kasus Monopoli
55169,US charges Chinese officials in cyberspying case,Economy,AS menuntut pejabat Tiongkok dalam kasus spionase dunia maya
1772,Credit Agricole Warns: Don't Buy EUR Ahead Of This Week's ECB,Economy,Credit Agricole Memperingatkan: Jangan Beli EUR Menjelang ECB Minggu Ini
23378,Ousted NYT editor to Wake Forest grads: 'I'm in the same boat',Entertainment,Editor NYT yang digulingkan menjadi lulusan Wake Forest: 'Saya senasib'
40046,David Letterman seems to be marking time,Entertainment,David Letterman tampaknya menandai waktu
22624,Notifyr For iPhone Can Send iOS Notifications Over To Your Mac,Technology,Notifyr Untuk iPhone Dapat Mengirim Pemberitahuan iOS ke Mac Anda
6718,Italy manufacturing activity grows for 11th straight month in May - PMI,Economy,Aktivitas manufaktur Italia tumbuh selama 11 bulan berturut-turut di bulan Mei - PMI
2238,Twitter redesign takes a page from Facebook,Technology,Desain ulang Twitter mengambil halaman dari Facebook
41042,LG G Watch and Moto 360: Meet the first two smartwatches powered by Google,Technology,LG G Watch dan Moto 360: Temui dua jam tangan pintar pertama yang ditenagai oleh Google
44104,Sales of existing homes jump in May (Video),Economy,Penjualan rumah yang ada melonjak di bulan Mei (Video)
55917,Veronica Mars is still tailor-made for the small screen,Entertainment,Veronica Mars masih dibuat khusus untuk layar kecil
9635,Store Says 'Nazi Camp' T-Shirt for Kids Was an Honest Mistake,Entertainment,Toko Mengatakan Kaos 'Kamp Nazi' untuk Anak-Anak Adalah Kesalahan yang Jujur
23299,Galaxy S6 With 64-Bit Exynos Chip And 4GB RAM [CONCEPT],Technology,Galaxy S6 Dengan Chip Exynos 64-Bit Dan RAM 4GB [KONSEP]
46389,11 Muppet Memories,Entertainment,11 Kenangan Muppet
5347,UK Inflation Cools Further in February,Economy,Inflasi Inggris Semakin Mendingin di bulan Februari
38528,Movie review: Transcendence,Entertainment,Ulasan film: Transendensi
64988,Gwyneth Paltrow's Cryptic Quotes on Marriage,Entertainment,Kutipan Kriptik Gwyneth Paltrow tentang Pernikahan
37124,"Frankie Knuckles, The Undisputed Pioneer of House Music, Dies Aged 59",Entertainment,"Frankie Knuckles, Pelopor Musik House yang Tak Terbantahkan, Meninggal di Usia 59 Tahun"
5082,Yellen Says Yields Unlikely to Rise Without Strong Recovery,Economy,Yellen mengatakan imbal hasil tidak mungkin meningkat tanpa pemulihan yang kuat
51962,Chris Brown will stay in jail for month after multiple rehab infractions,Entertainment,Chris Brown akan dipenjara selama sebulan setelah beberapa kali melakukan pelanggaran rehabilitasi
60453,The True Meaning of Cinco de Mayo Celebrated Today In Grand Rapids,Entertainment,Arti Sebenarnya Cinco de Mayo Dirayakan Hari Ini Di Grand Rapids
60971,Meteor caught on camera?,Technology,Meteor tertangkap kamera?
51656,Parker: Colbert the character and comedian perfect pick for CBS' 'Late Show',Entertainment,"Parker: Colbert, karakter dan komedian pilihan sempurna untuk 'Late Show' CBS"
20280,Hollywood's 'Noah' Tops Box Office With $44M Debut,Entertainment,"""Noah"" Hollywood Puncaki Box Office Dengan Debut $44 Juta"
9825,Why You Should Be Mad About LeVar Burton's 'Reading Rainbow' Kickstarter  ...,Entertainment,Mengapa Anda Harus Tergila-gila dengan Kickstarter 'Reading Rainbow' LeVar Burton ...
33707,'Designing Women' Star Dies After Battle With Cancer,Entertainment,Bintang 'Merancang Wanita' Meninggal Setelah Berjuang Melawan Kanker
59322,"Rolf Harris to be sentenced Friday, UK police release mugshot",Entertainment,"Rolf Harris akan dijatuhi hukuman pada hari Jumat, polisi Inggris merilis fotonya"
11052,Selena Gomez's family doesn't like that she's spending time with Justin Bieber  ...,Entertainment,Keluarga Selena Gomez tidak suka dia menghabiskan waktu bersama Justin Bieber ...
30029,Apple eyes corporate arena: US giant teams up with IT goliath IBM to sell its  ...,Technology,Apple mengincar arena korporat: Raksasa AS bekerja sama dengan raksasa TI IBM untuk menjual ...
7807,Finally! Microsoft Unveils Office for iPad,Economy,Akhirnya! Microsoft Meluncurkan Office untuk iPad
3230,IMF cuts Russia's 2014 GDP forecast over Crimea,Economy,IMF memangkas perkiraan PDB Rusia tahun 2014 atas Krimea
20007,Tom Hanks gets caught dancing by Justin Bieber in new viral video,Entertainment,Tom Hanks ketahuan menari oleh Justin Bieber dalam video viral baru
13651,Neve Campbell Talks About “Mad Men” Makeover,Entertainment,Neve Campbell Berbicara Tentang Perubahan “Orang Gila”.
62918,"Xbox One August update makes downloading games easier, adds Achievement  ...",Technology,"Pembaruan Xbox One Agustus membuat pengunduhan game lebih mudah, menambah Prestasi ..."
20510,2015 Mustang 50 Year Limited Edition,Technology,Edisi Terbatas Mustang 50 Tahun 2015
58011,US jobless aid applications rise to 302000,Technology,Permohonan bantuan pengangguran AS meningkat menjadi 302.000
42044,Kentucky receives hemp seed permit,Economy,Kentucky menerima izin benih rami
59250,European shares pause for breath,Economy,Saham-saham Eropa berhenti sejenak
21023,Wisconsin Energy to Buy Integrys Energy for $9.1B,Economy,"Wisconsin Energy Akan Membeli Integrys Energy seharga $9,1 miliar"
58296,"9 Years Later, Novell Loses WordPerfect Case After Supreme Court Rejection",Technology,"9 Tahun Kemudian, Novell Kalah dalam Kasus WordPerfect Setelah Penolakan Mahkamah Agung"
14506,Express PT Raised to $20.00 (EXPR),Economy,"Express PT Dinaikkan menjadi $20,00 (EXPR)"
49416,LGBT Pride MONTH and DAY,Technology,LGBT Pride BULAN dan HARI
36823,Sarah Silverman Just Won the Emmys Red Carpet,Entertainment,Sarah Silverman Baru Saja Memenangkan Karpet Merah Emmy
3629,Candy Crush game developer seeks to raise $533 million in IPO,Economy,Pengembang game Candy Crush berupaya mengumpulkan $533 juta dalam IPO
63403,Sofia Vergara is dating Magic Mike's Joe Manganiello 9:16AM,Entertainment,Sofia Vergara berkencan dengan Joe Manganiello dari Magic Mike 09:16
31015,Microsoft fights US effort to 'break down the doors' of its Irish datacentre,Technology,Microsoft melawan upaya AS untuk 'mendobrak pintu' pusat datanya di Irlandia
7770,Davey: Britain must spearhead the climate change fight,Technology,Davey: Inggris harus menjadi ujung tombak perlawanan terhadap perubahan iklim
31369,Court grants 'right to be forgotten' from Google,Technology,Pengadilan memberikan 'hak untuk dilupakan' dari Google
13060,"Video: Beyonce, Gwen Stefani, Justin Bieber Make Cameos at Coachella",Entertainment,"Video: Beyonce, Gwen Stefani, Justin Bieber Menjadi Cameo di Coachella"
21549,Climate Change: Why It's Everyone's Problem,Technology,Perubahan Iklim: Mengapa Ini Masalah Semua Orang
32233,5 Tips for Small Business Owners to Find the Right Tax Professional,Economy,5 Tips bagi Pemilik Usaha Kecil untuk Menemukan Profesional Pajak yang Tepat
11509,Keira Knightley sings on the streets of New York in 'Begin Again',Entertainment,Keira Knightley bernyanyi di jalanan New York dalam 'Begin Again'
45320,"Daniel Bryan Comments On Bo Dallas, Former Diva At Money In The Bank, Brie  ...",Economy,"Daniel Bryan Mengomentari Bo Dallas, Mantan Diva Uang Di Bank, Brie ..."
8727,Nyong'o is People's Most Beautiful,Entertainment,Nyong'o adalah Orang Tercantik
35188,Eminem And Rihanna Together Again: Pair Announce A Joint 'Monster Tour',Entertainment,Eminem dan Rihanna Bersama Lagi: Pasangan Mengumumkan 'Tur Monster' Bersama
40163,Blended is a sad attempt to capitalize on the good memories of Adam Sandler  ...,Entertainment,Blended adalah upaya menyedihkan untuk memanfaatkan kenangan indah Adam Sandler ...
16782,Eminem apologizes to estranged mom in touching video released on Mother's  ...,Entertainment,Eminem meminta maaf kepada ibu yang terasing dalam video menyentuh yang dirilis di Mother's ...
4064,Simon Hayes,Technology,Simon Hayes
45061,Benedict Cumberbatch Replaces Guy Pearce in 'Black Mass',Entertainment,Benedict Cumberbatch Gantikan Guy Pearce di 'Black Mass'
51185,Samsung Galaxy S5 Tizen-Based Model Spotted Online,Technology,Model Berbasis Samsung Galaxy S5 Tizen Terlihat Online
3003,Samsung Galaxy S5 Active just got a 'Sport'-y new name on Sprint,Technology,Samsung Galaxy S5 Active baru saja mendapat nama baru 'Sport' di Sprint
39077,"Russia, Ukraine to face off in Eurovision final",Entertainment,Rusia dan Ukraina akan berhadapan di final Eurovision
53883,Cannes 2014 gets pulp and mush,Entertainment,Cannes 2014 mendapat bubur dan bubur
45396,"Dave Chappelle talks meeting Kanye West for the first time, says he knew he'd  ...",Entertainment,"Dave Chappelle berbicara tentang pertemuannya dengan Kanye West untuk pertama kalinya, mengatakan dia tahu dia akan ..."
20750,"X-Men: Days of Future Past Trailer, Poster Reveal",Entertainment,"X-Men: Trailer Days of Future Past, Poster Terungkap"
5485,"Sony Unveils Morpheus, PS4 Virtual Reality Headset",Technology,"Sony Meluncurkan Morpheus, Headset Realitas Virtual PS4"
12676,PBOC to stay prudent and sees deposit insurance as a priority,Economy,PBOC akan tetap berhati-hati dan memandang asuransi simpanan sebagai prioritas
44269,Automakers to recall air bags in parts of US,Technology,Produsen mobil akan menarik kembali kantung udara di beberapa wilayah AS
36749,Microsoft's results weren't as ugly as everyone feared,Economy,Hasil Microsoft tidak seburuk yang dikhawatirkan semua orang
50610,"True Detective FAQ: The Finale's Biggest Questions, Answered",Entertainment,"FAQ True Detective: Pertanyaan Terbesar di Final, Terjawab"
21425,Kristen Bell + Jenna Dewan-Tatum Get Naked for Allure,Entertainment,Kristen Bell + Jenna Dewan-Tatum Telanjang untuk Daya Tarik
27245,"ABC Hypes IRS's Help Line Wait Times, Smaller Budget; Had No Time for  ...",Economy,"ABC Hypes Waktu Tunggu Saluran Bantuan IRS, Anggaran Lebih Kecil; Tidak punya waktu untuk..."
10029,Solange Knowles addresses elevator incident in Lucky magazine interview,Entertainment,Solange Knowles membahas insiden lift dalam wawancara majalah Lucky
55548,"France Places Restrictions On Checking Work E-mails, Follows Companies Like  ...",Technology,"Prancis Membatasi Pemeriksaan Email Kantor, Mengikuti Perusahaan Seperti ..."
8263,Chris Harrison Says Chubby & Gay Men Need Not Apply to 'Bachelor',Entertainment,Chris Harrison Mengatakan Pria Gemuk & Gay Tidak Perlu Mendaftar ke 'Sarjana'
27159,"Nicki Minaj Apparently Had Big Dreams as a Little Girl, But They Did Not Involve  ...",Entertainment,"Nicki Minaj Ternyata Punya Impian Besar Saat Masih Kecil, Tapi Tak Terlibat ..."
10360,Disappointing 'Earth to Echo' feels like a watered-down 'ET',Entertainment,'Earth to Echo' yang mengecewakan terasa seperti 'ET' yang dipermudah
60745,AAA: Expect to pay more this July,Economy,AAA: Harapkan untuk membayar lebih pada bulan Juli ini
4050,Study: Fuel From Corn Leftovers not Better than Gas,Economy,Studi: Bahan Bakar Sisa Jagung Tidak Lebih Baik dari Gas
13869,Arthur Chu bows out on 'Jeopardy',Entertainment,Arthur Chu mengundurkan diri di 'Jeopardy'
29835,Rolf Harris guilty: DJ never believed he was a pervert 'until he groped my breast',Entertainment,Rolf Harris bersalah: DJ tidak pernah percaya dia mesum 'sampai dia meraba-raba payudaraku'
48975,Valeant Raises Takeover Offer for Allergan With More Cash,Economy,Valeant Menaikkan Tawaran Pengambilalihan untuk Allergan Dengan Lebih Banyak Uang Tunai
23708,"Rihanna Blasted by Charlie Sheen for Snubbing Fiance, Singer Responds?",Entertainment,"Rihanna Dikecam Charlie Sheen Karena Menghina Tunangannya, Penyanyi Menanggapi?"
36717,'Veronica Mars' Exclusive Marshmallow Trivia App and Giveaway,Entertainment,Aplikasi dan Hadiah Trivia Marshmallow Eksklusif 'Veronica Mars'
2878,VIDEO Hunger Games Mockingjay trailer: President Snow's Panem address  ...,Entertainment,VIDEO Trailer Hunger Games Mockingjay: Pidato Presiden Snow di Panem ...
20382,Did Led Zeppelin Steal the Intro for 'Stairway to Heaven'?,Entertainment,Apakah Led Zeppelin Mencuri Intro 'Stairway to Heaven'?
3726,Report: Apple close to acquiring Beats for $3.7b,Economy,"Laporan: Apple hampir mengakuisisi Beats seharga $3,7 miliar"
2843,Charter Challenges Comcast-Time Warner Cable Deal in Proxy Fight,Technology,Piagam Menantang Kesepakatan Kabel Comcast-Time Warner dalam Pertarungan Proxy
26783,"Game Of Thrones Movies Being ""Actively Discussed""",Entertainment,"Film Game Of Thrones Sedang ""Dibahas Secara Aktif"""
43427,Obama taps ex-P&G head to lead VA,Economy,Obama menunjuk mantan kepala P&G untuk memimpin VA
31183,Kim And Kanye Marry In '£11m' Italian Wedding,Entertainment,Kim dan Kanye Menikah Dalam Pernikahan Italia '£11m'
20262,Google surpasses Apple as the most valuable global brand,Economy,Google melampaui Apple sebagai merek global paling berharga
53859,Rumor: Amazon to unveil video streaming device at NYC event,Technology,Rumor: Amazon akan memperkenalkan perangkat streaming video di acara NYC
57517,"Craig Zadan, Neil Meron Tapped for NBC's THE MUSIC MAN?",Entertainment,Craig Zadan dan Neil Meron Dipilih untuk THE MUSIC MAN NBC?
31627,Cash-strapped IRS cuts down on tax audits,Economy,IRS yang kekurangan uang mengurangi pemeriksaan pajak
12407,Johnny Weir's Estranged Husband Alleged Destroyed His Birkin Bags,Entertainment,Suami Johnny Weir yang Terasing Diduga Menghancurkan Tas Birkinnya
